	sentence_index	TEXT	LABEL	SPLITSET_LABEL
6217	6218	this is a fudged opportunity of gigantic proportions a lunar mission with no signs of life	0.055556	1
6218	6219	a baffling subplot involving smuggling drugs inside danish cows falls flat , and if you 're going to alter the bard 's ending , you 'd better have a good alternative	0.36111	1
6219	6220	soderbergh seems capable only of delivering artfully lighted , earnest inquiries that lack the kind of genuine depth that would make them redeemable	0.55556	1
6220	6221	the only thing that distinguishes a randall wallace film from any other is the fact that there is nothing distinguishing in a randall wallace film	0.15278	1
6221	6222	silly stuff , all mixed up together like a term paper from a kid who ca n't quite distinguish one sci fi work from another	0.34722	1
6222	6223	there is so much plodding sensitivity	0.41667	1
6223	6224	the town has kind of an authentic feel , but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial	0.26389	1
6224	6225	too sappy for its own good	0.26389	1
6225	6226	circuit queens wo n't learn a thing , they 'll be too busy cursing the film 's strategically placed white sheets	0.43056	1
6226	6227	as an actress , madonna is one helluva singer	0.875	1
6227	6228	as the mediterranean sparkles , ` swept away ' sinks	0.31944	1
6228	6229	every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy	0.27778	1
6229	6230	half past dead is just such an achievement	0.80556	1
6230	6231	expanded to 65 minutes for theatrical release , it still feels somewhat unfinished	0.44444	1
6231	6232	it all looks and plays like a 40 million version of a game you 're more likely to enjoy on a computer	0.20833	1
6232	6233	( javier bardem is ) one of the few reasons to watch the film , which director gerardo vera has drenched in swoony music and fever pitched melodrama	0.55556	1
6233	6234	feels shrill , simple and soapy	0.25	1
6234	6235	adults , other than the parents will be hard pressed to succumb to the call of the wild	0.31944	1
6235	6236	brady achieves the remarkable feat of squandering a topnotch foursome of actors by shoving them into every cliched white trash situation imaginable	0.44444	1
6236	6237	in the name of an allegedly inspiring and easily marketable flick , the emperor 's club turns a blind eye to the very history it pretends to teach	0.25	1
6237	6238	no amount of blood and disintegrating vampire cadavers can obscure this movie 's lack of ideas	0.34722	1
6238	6239	a direct to void release , heading nowhere	0.45833	1
6239	6240	typical anime , with cheapo animation ( like saturday morning tv in the '60s ) , a complex sword and sorcery plot and characters who all have big round eyes and japanese names	0.33333	1
6240	6241	below is well below expectations	0.11111	1
6241	6242	at no point during k 19 the widowmaker did this viewer feel enveloped in a story that , though meant to be universal in its themes of loyalty , courage and dedication to a common goal , never seems to leave the lot	0.43056	1
6242	6243	standard guns versus martial arts cliche with little new added	0.625	1
6243	6244	empire ca n't make up its mind whether it wants to be a gangster flick or an art film	0.30556	1
6244	6245	it does n't work as either	0.125	1
6245	6246	given the fact that virtually no one is bound to show up at theatres for it , the project should have been made for the tube	0.11111	1
6246	6247	possession is in the end an honorable , interesting failure	0.47222	1
6247	6248	it falls far short of poetry , but it 's not bad prose	0.72222	1
6248	6249	jonathan parker 's bartleby should have been the be all end all of the modern office anomie films	0.65278	1
6249	6250	there may have been a good film in `` trouble every day , '' but it is not what is on the screen	0.27778	1
6250	6251	unfortunately , carvey 's rubber face routine is no match for the insipid script he has crafted with harris goldberg	0.25	1
6251	6252	viewed as a comedy , a romance , a fairy tale , or a drama , there 's nothing remotely triumphant about this motion picture	0.52778	1
6252	6253	there 's something unintentionally comic in the film 's drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties	0.22222	1
6253	6254	the master of disguise is funny not `` ha ha '' funny , `` dead circus performer '' funny	0.52778	1
6254	6255	and for all the wrong reasons besides	0.33333	1
6255	6256	a zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and worst of all silly looking morlocks	0.38889	1
6256	6257	a 75 minute sample of puerile rubbish that is listless , witless , and devoid of anything resembling humor	0.055556	1
6257	6258	you leave feeling like you 've endured a long workout without your pulse ever racing	0.26389	1
6258	6259	the waterlogged script plumbs uncharted depths of stupidity , incoherence and sub sophomoric sexual banter	0.083333	1
6259	6260	with mcconaughey in an entirely irony free zone and bale reduced mainly to batting his sensitive eyelids , there 's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd	0.20833	1
6260	6261	it 's the type of stunt the academy loves a powerful political message stuffed into an otherwise mediocre film	0.40278	1
6261	6262	in theory , a middle aged romance pairing clayburgh and tambor sounds promising , but in practice it 's something else altogether clownish and offensive and nothing at all like real life	0.26389	1
6262	6263	so mind numbingly awful that you hope britney wo n't do it one more time , as far as movies are concerned	0.27778	1
6263	6264	the images are usually abbreviated in favor of mushy obviousness and telegraphed pathos , particularly where whitaker 's misfit artist is concerned	0.5	1
6264	6265	if welles was unhappy at the prospect of the human race splitting in two , he probably would n't be too crazy with his great grandson 's movie splitting up in pretty much the same way	0.25	1
6265	6266	sets animation back 30 years , musicals back 40 years and judaism back at least 50	0.055556	1
6266	6267	weirdly , broomfield has compelling new material but he does n't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car	0.23611	1
6267	6268	might best be enjoyed as a daytime soaper	0.40278	1
6268	6269	eventually arrives at its heart , as simple self reflection meditation	0.61111	1
6269	6270	a showcase for both the scenic splendor of the mountains and for legendary actor michel serrault , the film is less successful on other levels	0.61111	1
6270	6271	boy oh boy , it 's a howler	0.51389	1
6271	6272	a few pieces of the film buzz and whir very little of it actually clicks	0.29167	1
6272	6273	the thing just never gets off the ground	0.125	1
6273	6274	contains very few laughs and even less surprises	0.27778	1
6274	6275	the actors must indeed be good to recite some of this laughable dialogue with a straight face	0.22222	1
6275	6276	most of the storylines feel like time fillers between surf shots	0.19444	1
6276	6277	the movie is n't horrible , but you can see mediocre cresting on the next wave	0.43056	1
6277	6278	however stale the material , lawrence 's delivery remains perfect his great gift is that he can actually trick you into thinking some of this worn out , pandering palaver is actually funny	0.59722	1
6278	6279	there 's nothing remotely topical or sexy here	0.20833	1
6279	6280	the tuxedo was n't just bad it was , as my friend david cross would call it , ` hungry man portions of bad '	0.26389	1
6280	6281	blue crush is so prolonged and boring it is n't even close to being the barn burningly bad movie it promised it would be	0.30556	1
